16,4474
15,1021
16,7262
16,8658
15,4653
17,1497
17,2308
17,4136
17,4957
17,6745
17,7735
17,8756
18,0216
18,4066
18,2573
18,3884
17,8651
18,6405
18,7983
18,9036
17,5681
19,2105
19,1622
19,4878
19,5813
19,7735
19,8304
19,9558
18,6229
20,2059
20,2005
20,3545
19,1327
19,2616
20,9017
20,8331
21,156
21,2614
21,506
21,5435
21,6388
21,7502
21,7974
22,0387
22,1352
21,7633
22,4218
22,4164
22,5142
22,8133
22,1269
23,0633
23,0214
23,3272
23,2843
23,5947
23,6473
23,8457
23,9096
23,9901
24,0969
22,732
